plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png
GAO20240515t165749p0000-A,32.08281494,-104.2032304,2024-05-15T16:57:49+00,Oil & Gas (1B2),CH4,mf,"[-104.21244365931751, 32.06731800838829, -104.19167959493282, 32.08491230058734]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:47:03.061680+00:00,v1,,,,,553.3389498,404.0796029,1.453694661,1.047743941,36.56462398,89.31358402,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t165749p0000-A/GAO20240515t165749p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t165749p0000-A/GAO20240515t165749p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t165749p0000-A/GAO20240515t165749p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t165749p0000-A/GAO20240515t165749p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t165749p0000-C,32.28938627,-104.1791475,2024-05-15T16:57:49+00,Oil & Gas (1B2),CH4,mf,"[-104.18289214629321, 32.286727222306524, -104.17682409191757, 32.29185692296226]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:08:05.409125+00:00,v1,,,,,111.6455593,48.05730472,1.337402344,0.497286267,87.51208651,47.13295935,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t165749p0000-C/GAO20240515t165749p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t165749p0000-C/GAO20240515t165749p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t165749p0000-C/GAO20240515t165749p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t165749p0000-C/GAO20240515t165749p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t164755p0000-A,32.08271126,-104.2030885,2024-05-15T16:47:55+00,Oil & Gas (1B2),CH4,mf,"[-104.21002497303355, 32.07153487971211, -104.19419919943363, 32.08494443238345]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:47:02.020025+00:00,v1,,,,,699.4192897,514.2736876,1.453694661,1.047743941,36.56462398,89.31358402,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t164755p0000-A/GAO20240515t164755p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t164755p0000-A/GAO20240515t164755p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t164755p0000-A/GAO20240515t164755p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t164755p0000-A/GAO20240515t164755p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t163950p0000-A,32.31441776,-104.2359317,2024-05-15T16:39:50+00,Oil & Gas (1B2),CH4,mf,"[-104.23897753445802, 32.31062237433647, -104.23290785279511, 32.315707101642474]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:08:07.444534+00:00,v1,,,,,123.3980634,78.83556285,1.890950521,0.868487997,56.88684142,40.9268486,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t163950p0000-A/GAO20240515t163950p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t163950p0000-A/GAO20240515t163950p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t163950p0000-A/GAO20240515t163950p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t163950p0000-A/GAO20240515t163950p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t162745p0000-A,32.10810251,-104.0850873,2024-05-15T16:27:45+00,Oil & Gas (1B2),CH4,mf,"[-104.08833637340325, 32.10457640985492, -104.08228057001779, 32.10966101726041]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:08:08.740955+00:00,v1,,,,,50.2408427,28.23660514,1.703450521,0.920476798,51.58132001,64.580404,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-A/GAO20240515t162745p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-A/GAO20240515t162745p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-A/GAO20240515t162745p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-A/GAO20240515t162745p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t162745p0000-B,32.19433326,-104.0925706,2024-05-15T16:27:45+00,Oil & Gas (1B2),CH4,mf,"[-104.09597057966988, 32.19019638532004, -104.08990913213559, 32.19528095392567]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:47:01.897030+00:00,v1,,,,,144.7387148,145.8482426,1.494140625,0.766974473,65.10554501,58.34122462,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-B/GAO20240515t162745p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-B/GAO20240515t162745p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-B/GAO20240515t162745p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-B/GAO20240515t162745p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t162745p0000-C,32.23588189,-104.0920474,2024-05-15T16:27:45+00,Oil & Gas (1B2),CH4,mf,"[-104.09512429791954, 32.23281463780543, -104.08905988974264, 32.23794430211747]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:08:10.859481+00:00,v1,,,,,129.6619127,66.68351094,1.294108073,0.551592483,76.55293638,50.47805251,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-C/GAO20240515t162745p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-C/GAO20240515t162745p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-C/GAO20240515t162745p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-C/GAO20240515t162745p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t162745p0000-D,32.3175705,-104.0875568,2024-05-15T16:27:45+00,Oil & Gas (1B2),CH4,mf,"[-104.09106615670797, 32.31519168237543, -104.08499629470462, 32.320321299636376]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:05:36.493558+00:00,v1,,,,,103.7339877,23.18572498,1.171549479,0.207952533,121.5696055,31.31227742,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-D/GAO20240515t162745p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-D/GAO20240515t162745p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-D/GAO20240515t162745p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-D/GAO20240515t162745p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t162745p0000-E,32.28893889,-104.0683419,2024-05-15T16:27:45+00,Oil & Gas (1B2),CH4,mf,"[-104.07112449251768, 32.28626974577409, -104.0651097970517, 32.291354365770324]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:08:09.211130+00:00,v1,,,,,46.16414482,12.16819013,1.096679688,0.214399398,114.5565935,37.06357373,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-E/GAO20240515t162745p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-E/GAO20240515t162745p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-E/GAO20240515t162745p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t162745p0000-E/GAO20240515t162745p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t161920p0000-A,32.32900203,-104.103234,2024-05-15T16:19:20+00,Oil & Gas (1B2),CH4,mf,"[-104.10672639330225, 32.32689527113012, -104.10070899233996, 32.33197989780142]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:47:01.272401+00:00,v1,,,,,82.02218846,33.09422404,1.111816406,0.277931415,94.12485604,36.28387947,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-A/GAO20240515t161920p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-A/GAO20240515t161920p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-A/GAO20240515t161920p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-A/GAO20240515t161920p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t161920p0000-C,32.23588303,-104.0919882,2024-05-15T16:19:20+00,Oil & Gas (1B2),CH4,mf,"[-104.09470336288555, 32.23245079288694, -104.08863912576342, 32.23753533834694]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:08:00.053949+00:00,v1,,,,,95.98968776,50.92806824,1.294108073,0.551592483,76.55293638,50.47805251,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-C/GAO20240515t161920p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-C/GAO20240515t161920p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-C/GAO20240515t161920p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-C/GAO20240515t161920p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t161920p0000-D,32.19428001,-104.0925663,2024-05-15T16:19:20+00,Oil & Gas (1B2),CH4,mf,"[-104.09543351132068, 32.19086900661817, -104.08942504693601, 32.19595369626607]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:47:01.756542+00:00,v1,,,,,162.5580015,100.2530276,1.494140625,0.766974473,65.10554501,58.34122462,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-D/GAO20240515t161920p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-D/GAO20240515t161920p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-D/GAO20240515t161920p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-D/GAO20240515t161920p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t161920p0000-E,32.19485736,-104.1042633,2024-05-15T16:19:20+00,Oil & Gas (1B2),CH4,mf,"[-104.10715115293615, 32.19135824943281, -104.10114250041855, 32.19648806810116]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:47:01.391548+00:00,v1,,,,,53.28377631,37.54233459,1.494140625,0.766974473,65.10554501,58.34122462,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-E/GAO20240515t161920p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-E/GAO20240515t161920p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-E/GAO20240515t161920p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-E/GAO20240515t161920p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t161920p0000-F,32.12427781,-104.1184677,2024-05-15T16:19:20+00,Oil & Gas (1B2),CH4,mf,"[-104.12083196637354, 32.12000715723589, -104.1146687060203, 32.12522689694128]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:47:01.632167+00:00,v1,,,,,421.3839457,402.372145,2.061197917,1.207997506,48.68542481,50.80927585,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-F/GAO20240515t161920p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-F/GAO20240515t161920p0000-F_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-F/GAO20240515t161920p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-F/GAO20240515t161920p0000-F_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t161920p0000-H,32.26195865,-104.1171528,2024-05-15T16:19:20+00,Oil & Gas (1B2),CH4,mf,"[-104.12049964421452, 32.259380281073014, -104.11443345515686, 32.2645099509595]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:06:02.255332+00:00,v1,,,,,93.94018286,48.05706957,1.205566406,0.4477847,81.15878998,45.38341449,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-H/GAO20240515t161920p0000-H_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-H/GAO20240515t161920p0000-H_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-H/GAO20240515t161920p0000-H_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-H/GAO20240515t161920p0000-H_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t161920p0000-I,32.02609923,-104.1178449,2024-05-15T16:19:20+00,Oil & Gas (1B2),CH4,mf,"[-104.1210724898146, 32.02289494135775, -104.11502186447736, 32.02802473738256]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:47:01.148586+00:00,v1,,,,,52.10204241,37.26053086,2.09391276,1.275651335,45.87862742,48.67962571,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-I/GAO20240515t161920p0000-I_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-I/GAO20240515t161920p0000-I_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-I/GAO20240515t161920p0000-I_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-I/GAO20240515t161920p0000-I_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t161920p0000-J,32.04929682,-104.0889632,2024-05-15T16:19:20+00,Oil & Gas (1B2),CH4,mf,"[-104.09208917220825, 32.046597028869435, -104.08603716883826, 32.05168166956944]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:06:03.947905+00:00,v1,,,,,41.48253348,22.68298462,1.801269531,0.958587253,47.9652412,64.86073624,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-J/GAO20240515t161920p0000-J_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-J/GAO20240515t161920p0000-J_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-J/GAO20240515t161920p0000-J_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t161920p0000-J/GAO20240515t161920p0000-J_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t160920p0000-A,32.31416904,-104.136015,2024-05-15T16:09:20+00,Oil & Gas (1B2),CH4,mf,"[-104.13874770602827, 32.311241300793526, -104.13267820944787, 32.31632583831597]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:51:01.625819+00:00,v1,,,,,36.15346068,31.03979413,1.349121094,0.534617949,65.79095051,38.5838634,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-A/GAO20240515t160920p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-A/GAO20240515t160920p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-A/GAO20240515t160920p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-A/GAO20240515t160920p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t160920p0000-C,32.19006077,-104.1209396,2024-05-15T16:09:20+00,Oil & Gas (1B2),CH4,mf,"[-104.12364262985687, 32.18633165215919, -104.11763443652833, 32.19141636590316]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:59.205793+00:00,v1,,,,,133.6684154,91.93946991,1.945963542,1.088602019,50.44257161,48.69093182,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-C/GAO20240515t160920p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-C/GAO20240515t160920p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-C/GAO20240515t160920p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-C/GAO20240515t160920p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t160920p0000-D,32.12497622,-104.119118,2024-05-15T16:09:20+00,Oil & Gas (1B2),CH4,mf,"[-104.12129684768233, 32.121273035005075, -104.11529290336031, 32.12635778126375]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:59.081219+00:00,v1,,,,,327.8172556,218.4955781,2.061197917,1.207997506,48.68542481,50.80927585,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-D/GAO20240515t160920p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-D/GAO20240515t160920p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-D/GAO20240515t160920p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-D/GAO20240515t160920p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t160920p0000-E,32.06746615,-104.1363249,2024-05-15T16:09:20+00,Oil & Gas (1B2),CH4,mf,"[-104.14098622266513, 32.061915489337, -104.13328677939113, 32.0683953445508]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:08:02.794852+00:00,v1,,,,,367.2106971,250.445345,2.084635417,1.237219087,46.65240852,49.31264285,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-E/GAO20240515t160920p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-E/GAO20240515t160920p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-E/GAO20240515t160920p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-E/GAO20240515t160920p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240515t160920p0000-F,32.05745934,-104.1183278,2024-05-15T16:09:20+00,Oil & Gas (1B2),CH4,mf,"[-104.12198326269835, 32.05506214731592, -104.11593053021642, 32.06019192697058]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:59.448659+00:00,v1,,,,,477.7209806,307.4574891,2.095377604,1.257583081,46.16984297,48.86615694,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-F/GAO20240515t160920p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-F/GAO20240515t160920p0000-F_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-F/GAO20240515t160920p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/15/GAO20240515t160920p0000-F/GAO20240515t160920p0000-F_l3a-vis-ch4-mf-v002_rgb.png
